SK_ID_CURR,TARGET
101225,0.11
101237,0.18
101243,0.024
101244,0.18
101258,0.026
101259,0.256
101268,0.136
101269,0.016
101271,0.244
101279,0.054
101281,0.136
101287,0.04
101292,0.056
101294,0.08
101296,0.026
101297,0.012
101299,0.176
101301,0.024
101305,0.072
101308,0.254
101318,0.006
101327,0.272
101329,0.03
101332,0.04
101337,0.072
101343,0.048
101345,0.02
101346,0.016
101353,0.012
101354,0.18
101355,0.192
101356,0.012
101362,0.04
101363,0.228
101365,0.022
101366,0.062
101367,0.124
101368,0.01
101374,0.23
101380,0.006
101383,0.066
101398,0.008
101399,0.248
101401,0.138
101412,0.05
101426,0.014
101427,0.336
101428,0.264
101429,0.134
101434,0.106
101440,0.074
101448,0.102
101449,0.042
101465,0.074
101467,0.034
101472,0.052
101478,0.29
101497,0.106
101504,0.302
101547,0.026
101548,0.108
101555,0.214
101570,0.012
101572,0.088
101578,0.118
101580,0.388
101588,0.248
101602,0.042
101610,0.272
101614,0.07
101616,0.044
101643,0.04
101644,0.076
101649,0.236
101650,0.108
101665,0.022
101667,0.118
101669,0.058
101674,0.094
101675,0.006
101678,0.062
101682,0.146
101686,0.086
101697,0.24
101700,0.262
101711,0.114
101714,0.036
101715,0.154
101728,0.088
101732,0.044
101757,0.174
101758,0.054
101759,0.042
101762,0.044
101764,0.042
101780,0.336
101784,0.008
101789,0.004
101816,0.012
101819,0.04
101827,0.006
101863,0.18
101867,0.058
101870,0.024
101873,0.122
101878,0.188
101879,0.106
101880,0.016
101887,0.056
101897,0.03
101901,0.122
101903,0.266
101920,0.11
101921,0.06
101922,0.08
101961,0.222
101962,0.086
101971,0.096
101976,0.188
102002,0.078
102005,0.016
102007,0.52
102017,0.024
102019,0.118
102029,0.018
102051,0.34
102052,0.008
102054,0.016
102062,0.028
102067,0.162
102068,0.116
102070,0.092
102090,0.1
102092,0.056
102099,0.08
102100,0.086
102112,0.04
102113,0.012
102122,0.262
102123,0.068
102125,0.024
102126,0.266
102146,0.068
102147,0.166
102151,0.02
102158,0.148
102159,0.036
102162,0.208
102165,0.064
102166,0.012
102174,0.05
102193,0.21
102198,0.018
102205,0.21
102206,0.01
102218,0.016
102221,0.014
102230,0.064
102238,0.082
102248,0.06
102252,0.418
102259,0.136
102262,0.234
102273,0.086
102286,0.05
102293,0.018
102294,0.03
102296,0.118
102298,0.088
102303,0.024
102309,0.042
102315,0.102
102340,0.008
102342,0.1
102344,0.026
102346,0.042
102347,0.058
102374,0.164
102380,0.036
102387,0.064
102393,0.048
102403,0.034
102413,0.088
102414,0.034
102415,0.03
102416,0.094
102439,0.022
102441,0.116
102443,0.024
102444,0.306
102445,0.21
102448,0.134
102449,0.064
102450,0.144
102456,0.006
102458,0.078
102459,0.054
102465,0.058
102470,0.25
102471,0.054
102475,0.12
102476,0.162
102506,0.21
102509,0.078
102519,0.014
102522,0.138
102545,0.07
102549,0.066
102562,0.022
102563,0.022
102568,0.138
102582,0.068
102592,0.046
102597,0.128
102605,0.072
102614,0.036
102617,0.13
102634,0.17
102652,0.028
102655,0.03
102671,0.04
102694,0.212
102701,0.08
102703,0.012
102704,0.002
102713,0.12
102720,0.232
102731,0.028
102733,0.012
102749,0.022
102755,0.028
102763,0.098
102770,0.122
102772,0.14
102799,0.326
102838,0.01
102854,0.012
102862,0.048
102863,0.034
102867,0.026
102868,0.042
102878,0.056
102887,0.024
102898,0.208
102904,0.054
102912,0.062
102919,0.008
102927,0.124
102932,0.062
102933,0.04
102935,0.014
102958,0.044
102969,0.096
102971,0.028
102975,0.028
102979,0.082
102982,0.024
102987,0.18
102989,0.14
102995,0.106
102996,0.15
103000,0.046
103001,0.136
103004,0.036
103010,0.068
103025,0.196
103029,0.064
103046,0.054
103056,0.018
103062,0.16
103078,0.016
103083,0.012
103092,0.028
103096,0.092
103097,0.276
103102,0.13
103112,0.294
103132,0.01
103144,0.088
103145,0.094
103146,0.024
103147,0.216
103158,0.032
103171,0.176
103173,0.06
103184,0.018
103195,0.168
103196,0.106
103206,0.034
103230,0.256
103231,0.178
103232,0.028
103239,0.15
103240,0.174
103243,0.076
103252,0.136
103258,0.074
103259,0.176
103279,0.024
103280,0.012
103286,0.014
103287,0.55
103290,0.006
103298,0.09
103315,0.07
103319,0.046
103334,0.032
103336,0.148
103345,0.036
103368,0.016
103371,0.234
103377,0.098
103398,0.004
103404,0.048
103408,0.348
103410,0.064
103418,0.084
103420,0.182
103432,0.046
103433,0.044
103436,0.026
103440,0.062
103453,0.04
103459,0.122
103460,0.062
103461,0.04
103462,0.072
103473,0.156
103474,0.012
103475,0.282
103478,0.126
103480,0.18
103484,0.002
103494,0.132
103513,0.204
103515,0.056
103516,0.306
103525,0.228
103541,0.186
103544,0.012
103562,0.25
103570,0.336
103572,0.134
103574,0.014
103575,0.098
103591,0.038
103594,0.016
103609,0.032
103613,0.026
103614,0.084
103615,0.186
103624,0.146
103625,0.196
103628,0.3
103629,0.046
103647,0.094
103648,0.136
103651,0.102
103658,0.046
103668,0.094
103669,0.036
103676,0.084
103682,0.038
103683,0.09
103689,0.052
103725,0.108
103733,0.278
103744,0.06
103762,0.062
103771,0.348
103773,0.024
103783,0.022
103784,0.066
103808,0.02
103812,0.072
103813,0.212
103814,0.104
103818,0.2
103824,0.028
103828,0.018
103830,0.43
103840,0.042
103842,0.156
103847,0.198
103848,0.114
103851,0.026
103854,0.138
103857,0.182
103861,0.004
103862,0.212
103865,0.112
103870,0.012
103876,0.056
103891,0.38
103908,0.06
103914,0.058
103918,0.076
103940,0.028
103963,0.116
103966,0.164
103971,0.052
103980,0.108
103984,0.114
103985,0.022
103998,0.344
104019,0.012
104026,0.036
104035,0.06
104044,0.084
104045,0.046
104047,0.394
104051,0.012
104058,0.066
104063,0.028
104066,0.154
104087,0.03
104089,0.034
104095,0.07
104098,0.106
104104,0.038
104110,0.272
104120,0.36
104122,0.018
104131,0.112
104132,0.11
104135,0.07
104136,0.012
104149,0.076
104150,0.004
104156,0.33
104165,0.178
104175,0.03
104179,0.12
104184,0.28
104206,0.022
104216,0.372
104230,0.08
104257,0.064
104272,0.106
104273,0.122
104278,0.026
104294,0.21
104295,0.056
104297,0.076
104298,0.046
104308,0.04
104318,0.01
104319,0.034
104320,0.094
104327,0.09
104334,0.064
104344,0.024
104350,0.006
104351,0.232
104354,0.082
104369,0.256
104376,0.074
104381,0.042
104384,0.064
104391,0.04
104394,0.028
104398,0.248
104402,0.016
104408,0.12
104409,0.032
104410,0.246
104412,0.174
104417,0.238
104424,0.222
104426,0.044
104435,0.046
104445,0.018
104458,0.05
104460,0.032
104466,0.034
104472,0.068
104473,0.09
104479,0.006
104480,0.002
104482,0.238
104499,0.02
104501,0.002
104502,0.038
104506,0.05
104510,0.002
104512,0.332
104520,0.13
104528,0.074
104529,0.008
104541,0.046
104578,0.052
104584,0.112
104588,0.1
104602,0.144
104610,0.064
104611,0.156
104618,0.112
104620,0.046
104622,0.022
104624,0.144
104625,0.066
104634,0.088
104639,0.078
104646,0.066
104647,0.048
104652,0.05
104670,0.106
104677,0.014
104685,0.17
104691,0.03
104696,0.11
104699,0.044
104712,0.15
104714,0.066
104717,0.046
104718,0.008
104740,0.098
104741,0.104
104743,0.024
104744,0.05
104747,0.226
104767,0.078
104772,0.176
104776,0.062
104779,0.022
104814,0.046
104815,0.044
104830,0.108
104831,0.228
104833,0.142
104839,0.06
104840,0.028
104860,0.134
104861,0.116
104866,0.114
104870,0.068
104877,0.066
104878,0.026
104879,0.05
104880,0.044
104899,0.096
104906,0.12
104907,0.052
104913,0.214
104916,0.11
104921,0.1
104930,0.048
104931,0.202
104936,0.01
104937,0.088
104942,0.014
104943,0.022
104969,0.102
104972,0.214
104988,0.078
105013,0.128
105015,0.036
105019,0.028
105027,0.026
105030,0.03
105035,0.364
105041,0.046
105051,0.05
105056,0.058
105067,0.504
105071,0.056
105072,0.12
105074,0.086
105091,0.054
105101,0.05
105103,0.012
105134,0.02
105139,0.026
105142,0.2
105146,0.032
105163,0.024
105168,0.208
105172,0.03
105176,0.482
105195,0.034
105196,0.204
105197,0.024
105203,0.074
105223,0.072
105227,0.174
105228,0.02
105230,0.144
105231,0.268
105239,0.072
105242,0.082
105244,0.046
105245,0.03
105248,0.14
105249,0.092
105266,0.086
105271,0.244
105276,0.062
105282,0.04
105292,0.164
105297,0.014
105332,0.068
105333,0.16
105343,0.034
105344,0.35
105345,0.112
105357,0.05
105359,0.046
105366,0.066
105367,0.086
105370,0.028
105377,0.026
105390,0.124
105399,0.054
105403,0.02
105404,0.028
105414,0.046
105417,0.04
105425,0.116
105452,0.236
105454,0.108
105456,0.06
105470,0.026
105471,0.068
105483,0.31
105493,0.11
105508,0.058
105514,0.076
105515,0.002
105528,0.23
105529,0.01
105531,0.08
105532,0.09
105558,0.006
105574,0.01
105578,0.006
105584,0.282
105595,0.102
105617,0.152
105618,0.094
105621,0.1
105625,0.032
105629,0.068
105630,0.006
105634,0.012
105635,0.03
105641,0.084
105647,0.164
105648,0.104
105655,0.038
105657,0.024
105672,0.054
105678,0.26
105682,0.106
105691,0.048
105692,0.052
105706,0.154
105712,0.072
105720,0.03
105734,0.068
105735,0.034
105736,0.31
105737,0.062
105738,0.132
105740,0.124
105744,0.102
105747,0.066
105749,0.222
105754,0.062
105758,0.14
105760,0.244
105767,0.096
105784,0.134
105791,0.048
105802,0.16
105807,0.32
105809,0.154
105816,0.056
105817,0.068
105824,0.192
105832,0.074
105856,0.024
105865,0.04
105899,0.226
105906,0.068
105916,0.02
105923,0.052
105937,0.084
105965,0.004
105966,0.05
105968,0.318
105973,0.022
105976,0.13
105978,0.036
105979,0.068
105991,0.196
105998,0.19
105999,0.016
106000,0.416
106001,0.08
106010,0.074
106011,0.112
106013,0.126
106015,0.036
106026,0.016
106032,0.012
106035,0.284
106040,0.044
106041,0.13
106044,0.016
106053,0.254
106054,0.068
106065,0.154
106081,0.072
106083,0.064
106087,0.024
106090,0.128
106101,0.06
106102,0.044
106109,0.068
106116,0.156
106150,0.04
106155,0.182
106166,0.012
106176,0.148
106189,0.03
106199,0.09
106205,0.232
106206,0.124
106211,0.136
106214,0.078
106216,0.096
106217,0.044
106225,0.158
106249,0.114
106256,0.154
106258,0.022
106261,0.046
106262,0.18
106264,0.048
106271,0.04
106276,0.052
106277,0.152
106286,0.17
106293,0.026
106295,0.04
106296,0.056
106297,0.106
106298,0.05
106311,0.044
106314,0.124
106320,0.058
106334,0.02
106346,0.094
106347,0.01
106349,0.048
106354,0.006
106360,0.028
106373,0.146
106377,0.132
106386,0.146
106387,0.026
106391,0.036
106401,0.222
106411,0.058
106413,0.35
106426,0.08
106427,0.088
106428,0.1
106434,0.014
106438,0.208
106440,0.06
106441,0.048
106452,0.056
106453,0.112
106454,0.054
106457,0.194
106484,0.048
106488,0.11
106491,0.166
106514,0.204
106527,0.152
106528,0.136
106529,0.024
106534,0.08
106550,0.202
106577,0.138
106585,0.12
106590,0.032
106607,0.024
106610,0.07
106611,0.034
106612,0.06
106624,0.062
106631,0.006
106647,0.282
106660,0.076
106674,0.128
106687,0.042
106712,0.032
106713,0.048
106717,0.142
106720,0.248
106721,0.19
106724,0.028
106735,0.134
106739,0.04
106740,0.042
106754,0.04
106760,0.354
106761,0.12
106784,0.152
106787,0.232
106797,0.01
106798,0.06
106802,0.254
106803,0.11
106804,0.256
106805,0.016
106810,0.076
106812,0.21
106813,0.092
106817,0.166
106822,0.036
106823,0.074
106827,0.008
106841,0.106
106851,0.388
106852,0.06
106853,0.262
106854,0.436
106861,0.066
106873,0.046
106877,0.042
106878,0.01
106881,0.038
106900,0.03
106906,0.062
106907,0.116
106914,0.196
106916,0.014
106924,0.064
106931,0.028
106936,0.222
106937,0.18
106938,0.07
106939,0.028
106943,0.124
106944,0.144
106967,0.03
106980,0.212
106986,0.374
106987,0.04
106990,0.014
107013,0.028
107023,0.042
107033,0.054
107037,0.262
107048,0.05
107071,0.032
107081,0.004
107113,0.172
107130,0.15
107131,0.11
107145,0.068
107156,0.122
107219,0.128
107222,0.068
107223,0.376
107232,0.178
107245,0.104
107246,0.04
107247,0.198
107256,0.01
107259,0.05
107260,0.006
107279,0.176
107280,0.05
107281,0.028
107285,0.018
107329,0.01
107337,0.194
107349,0.026
107350,0.046
107351,0.014
107359,0.166
107391,0.124
107394,0.042
107395,0.03
107406,0.016
107416,0.076
107417,0.024
107418,0.058
107419,0.044
107444,0.01
107445,0.02
107446,0.05
107460,0.116
107470,0.026
107475,0.026
107520,0.038
107526,0.186
107527,0.008
107530,0.022
107532,0.054
107534,0.074
107535,0.146
107554,0.198
107556,0.032
107559,0.066
107561,0.054
107564,0.26
107566,0.024
107571,0.062
107590,0.184
107602,0.124
107625,0.05
107626,0.446
107635,0.05
107636,0.154
107645,0.152
107652,0.274
107655,0.046
107668,0.04
107670,0.01
107677,0.04
107680,0.252
107683,0.192
107684,0.004
107691,0.03
107692,0.036
107703,0.06
107709,0.004
107710,0.228
107721,0.164
107725,0.068
107727,0.072
107739,0.008
107740,0.074
107741,0.092
107747,0.06
107765,0.372
107768,0.042
107775,0.242
107782,0.216
107790,0.056
107801,0.024
107807,0.048
107811,0.06
107817,0.028
107826,0.06
107838,0.154
107839,0.016
107843,0.078
107847,0.08
107849,0.204
107850,0.106
107867,0.028
107871,0.05
107908,0.01
107913,0.096
107927,0.018
107931,0.034
107955,0.078
107962,0.122
107977,0.076
107978,0.146
107993,0.026
108010,0.318
108016,0.038
108018,0.302
108027,0.17
108045,0.186
108069,0.128
108082,0.02
108089,0.046
108092,0.044
108106,0.022
108112,0.084
108120,0.098
108122,0.21
108135,0.16
108170,0.018
108171,0.09
108177,0.018
108180,0.056
108183,0.106
108184,0.1
108185,0.094
108192,0.082
108195,0.308
108196,0.062
108218,0.022
108219,0.208
108243,0.132
108249,0.002
108251,0.026
108274,0.05
108280,0.504
108289,0.028
108292,0.162
108295,0.042
108327,0.036
108332,0.106
108346,0.028
108349,0.1
108353,0.182
108362,0.02
108363,0.018
108377,0.534
108378,0.146
108381,0.004
108383,0.214
108390,0.094
108407,0.022
108408,0.06
108411,0.08
108412,0.004
108419,0.036
108436,0.368
108437,0.144
108438,0.016
108441,0.014
108448,0.012
108449,0.058
108466,0.052
108467,0.296
108473,0.144
108474,0.046
108476,0.116
108479,0.024
108486,0.002
108493,0.044
108501,0.014
108506,0.16
108510,0.17
108511,0.11
108514,0.06
108517,0.086
108519,0.186
108522,0.008
108548,0.322
108554,0.128
108555,0.162
108559,0.02
108562,0.05
108571,0.016
108572,0.072
108579,0.096
108583,0.008
108584,0.08
108592,0.048
108602,0.012
108609,0.006
108613,0.136
108616,0.088
108618,0.046
108620,0.034
108643,0.028
108649,0.016
108654,0.096
108655,0.006
108656,0.08
108667,0.012
108668,0.12
108682,0.072
108690,0.18
108691,0.172
108692,0.154
108695,0.088
108699,0.106
108710,0.17
108718,0.264
108739,0.36
108740,0.0
108741,0.012
108742,0.088
108763,0.03
108767,0.24
108769,0.072
108779,0.27
108788,0.058
108801,0.048
108802,0.02
108810,0.02
108811,0.016
108813,0.044
108814,0.094
108825,0.008
108826,0.138
108830,0.138
108834,0.024
108852,0.082
108887,0.148
108901,0.212
108908,0.02
108910,0.028
108920,0.062
108922,0.128
108929,0.158
108930,0.126
108937,0.312
108938,0.038
108943,0.084
108948,0.06
108953,0.024
108956,0.056
108965,0.058
108985,0.248
108986,0.086
108987,0.062
108990,0.07
108991,0.128
108993,0.174
109000,0.054
109001,0.086
109012,0.398
109014,0.038
109015,0.23
109021,0.042
109037,0.088
109042,0.134
109044,0.048
109046,0.488
109064,0.032
109084,0.038
109086,0.024
109092,0.016
109093,0.172
109100,0.128
109101,0.068
109110,0.044
109114,0.09
109126,0.364
109152,0.046
109162,0.038
109167,0.012
109168,0.096
109169,0.024
109179,0.17
109184,0.08
109191,0.088
109192,0.042
109193,0.034
109196,0.076
109206,0.054
109210,0.024
109244,0.172
109249,0.12
109273,0.052
109276,0.154
109281,0.1
109287,0.038
109297,0.128
109298,0.01
109306,0.034
109309,0.086
109321,0.204
109328,0.202
109336,0.038
109342,0.058
109346,0.034
109347,0.124
109348,0.208
109362,0.116
109363,0.01
109367,0.068
109370,0.018
109393,0.068
109405,0.014
109413,0.09
109414,0.308
109421,0.024
109427,0.136
109428,0.016
109429,0.196
109437,0.06
109443,0.026
109461,0.07
109468,0.128
109469,0.02
109471,0.132
109479,0.058
109484,0.034
109501,0.096
109505,0.056
109535,0.034
109539,0.036
109544,0.092
109545,0.012
109551,0.118
109553,0.028
109555,0.026
109561,0.112
109580,0.022
109583,0.282
109593,0.156
109604,0.1
109620,0.076
109635,0.046
109637,0.304
109638,0.092
109642,0.032
109649,0.066
109652,0.042
109656,0.03
109663,0.052
109696,0.306
109700,0.19
109709,0.114
109735,0.068
109740,0.014
109741,0.176
109749,0.082
109764,0.022
109771,0.288
109772,0.072
109773,0.262
109798,0.09
109802,0.204
109804,0.042
109813,0.118
109818,0.156
109848,0.224
109850,0.04
109851,0.02
109855,0.008
109871,0.368
109877,0.064
109883,0.012
109886,0.014
109905,0.114
109936,0.356
109950,0.246
109958,0.148
109959,0.128
109969,0.024
109971,0.024
109984,0.038
109985,0.26
109988,0.062
109992,0.058
110005,0.054
110009,0.03
110011,0.24
110014,0.092
110026,0.038
110042,0.044
110058,0.022
110069,0.092
110080,0.028
110087,0.002
110091,0.03
110094,0.084
110098,0.18
110105,0.1
110117,0.124
110136,0.036
110138,0.288
110149,0.1
110164,0.164
110202,0.14
110212,0.024
110226,0.0
110236,0.036
110249,0.008
110257,0.076
110258,0.016
110277,0.02
110282,0.076
110284,0.04
110286,0.094
110289,0.018
110304,0.02
110319,0.05
110324,0.044
110326,0.094
110335,0.238
110337,0.048
110338,0.044
110343,0.002
110345,0.03
110347,0.054
110355,0.062
110359,0.046
110360,0.102
110364,0.154
110371,0.15
110372,0.034
110376,0.092
110379,0.186
110380,0.024
110393,0.064
110401,0.356
110406,0.02
110411,0.062
110416,0.072
110420,0.036
110443,0.01
110465,0.024
110468,0.056
110469,0.056
110471,0.126
110487,0.252
110491,0.048
110504,0.07
110547,0.068
110550,0.03
110559,0.208
110578,0.236
110582,0.186
110590,0.068
110598,0.196
110601,0.19
110602,0.028
110604,0.1
110625,0.284
110626,0.174
110636,0.16
110637,0.15
110638,0.086
110646,0.076
110648,0.038
110652,0.076
110681,0.068
110682,0.156
110687,0.182
110691,0.06
110694,0.05
110695,0.01
110696,0.1
110708,0.01
110710,0.024
110717,0.166
110730,0.054
110740,0.028
110742,0.032
110747,0.006
110761,0.04
110766,0.004
110769,0.026
110774,0.016
110803,0.024
110805,0.014
110809,0.222
110827,0.348
110832,0.026
110839,0.052
110859,0.198
110861,0.052
110863,0.21
110865,0.194
110881,0.138
110889,0.06
110891,0.01
110894,0.062
110895,0.036
110907,0.308
110914,0.126
110933,0.028
110934,0.034
110937,0.038
110953,0.016
110954,0.094
110958,0.242
110970,0.086
110974,0.056
110977,0.312
110989,0.024
110993,0.34
110994,0.296
111018,0.016
111019,0.088
111030,0.024
111032,0.014
111041,0.02
111045,0.09
111048,0.108
111052,0.022
111070,0.204
111084,0.178
111091,0.032
111104,0.012
111108,0.108
111112,0.05
111127,0.022
111142,0.09
111146,0.082
111165,0.008
111168,0.026
111169,0.26
111172,0.014
111173,0.004
111174,0.104
111175,0.186
111176,0.012
111177,0.068
111180,0.024
111182,0.016
111192,0.068
111194,0.122
111196,0.05
111197,0.056
111198,0.044
111205,0.042
111207,0.016
111222,0.076
111228,0.056
111233,0.014
111256,0.006
111258,0.016
111262,0.086
111263,0.078
111267,0.096
111269,0.146
111276,0.028
111277,0.158
111279,0.066
111290,0.008
111294,0.026
111295,0.062
111315,0.19
111318,0.134
111327,0.032
111328,0.102
111332,0.148
111338,0.052
111343,0.142
111344,0.048
111345,0.418
111347,0.032
111356,0.004
111359,0.032
111367,0.044
111368,0.034
111391,0.304
111408,0.008
111412,0.026
111419,0.198
111422,0.026
111423,0.34
111439,0.018
111452,0.324
111456,0.004
111467,0.094
111478,0.188
111482,0.042
111488,0.1
111503,0.132
111510,0.036
111512,0.054
111518,0.066
111532,0.238
111537,0.004
111541,0.058
111544,0.068
111550,0.046
111554,0.126
111560,0.208
111566,0.068
111567,0.218
111592,0.024
111618,0.094
111620,0.04
111627,0.01
111641,0.19
111646,0.188
111652,0.02
111657,0.088
111664,0.21
111665,0.044
111669,0.056
111673,0.06
111687,0.018
111688,0.036
111689,0.02
111694,0.042
111695,0.096
111698,0.048
111703,0.01
111709,0.018
111712,0.046
111715,0.074
111724,0.048
111730,0.018
111747,0.06
111760,0.064
111761,0.026
111763,0.018
111776,0.042
111777,0.03
111781,0.03
111793,0.008
111804,0.318
111810,0.196
111816,0.082
111818,0.038
111830,0.078
111832,0.022
111841,0.03
111842,0.172
111843,0.09
111846,0.088
111848,0.248
111856,0.01
111857,0.008
111877,0.024
111882,0.022
111883,0.2
111891,0.058
111893,0.024
111901,0.068
111912,0.088
111913,0.008
111955,0.04
111958,0.0
111960,0.126
111967,0.162
112000,0.174
112003,0.154
112015,0.136
112019,0.416
112020,0.032
112028,0.054
112029,0.156
112031,0.08
112039,0.014
112042,0.038
112049,0.016
112052,0.128
112054,0.014
112055,0.126
112063,0.118
112070,0.056
112071,0.082
112080,0.036
112083,0.096
112085,0.024
112089,0.084
112098,0.232
112100,0.02
112105,0.12
112124,0.03
112126,0.118
112127,0.048
112128,0.08
112148,0.076
112149,0.1
112165,0.112
112170,0.1
112171,0.014
112176,0.06
112186,0.022
112199,0.068
112203,0.026
112214,0.152
112215,0.066
112216,0.092
112224,0.158
112225,0.03
112231,0.292
112234,0.098
112235,0.006
112236,0.246
112254,0.18
112265,0.096
112271,0.068
112284,0.05
112287,0.184
112295,0.178
112303,0.168
112307,0.186
112310,0.046
112312,0.104
112313,0.074
112326,0.104
112333,0.04
112334,0.072
112339,0.032
112347,0.21
112350,0.048
112356,0.174
112357,0.082
112359,0.114
112360,0.258
112371,0.178
112385,0.076
112392,0.05
112401,0.176
112405,0.132
112414,0.236
112429,0.062
112448,0.002
112467,0.1
112468,0.092
112469,0.046
112491,0.122
112500,0.176
112510,0.244
112535,0.244
112537,0.032
112551,0.122
112552,0.034
112556,0.082
112577,0.104
112590,0.086
112593,0.05
112596,0.128
112601,0.0
112604,0.186
112622,0.008
112655,0.03
112663,0.016
112667,0.01
112670,0.006
112676,0.1
112677,0.06
112679,0.01
112683,0.02
112688,0.06
112692,0.218
112696,0.272
112702,0.162
112709,0.002
112720,0.03
112735,0.03
112738,0.082
112742,0.022
112748,0.08
112749,0.002
112766,0.042
112767,0.05
112769,0.086
112771,0.05
112775,0.02
112794,0.118
112795,0.054
112796,0.058
112815,0.012
112817,0.13
112821,0.22
112822,0.114
112829,0.132
112831,0.178
112835,0.012
112838,0.066
112842,0.074
112844,0.144
112845,0.012
112846,0.01
112847,0.006
112867,0.028
112868,0.072
112874,0.02
112879,0.02
112882,0.088
112886,0.06
112895,0.128
112896,0.168
112902,0.008
112904,0.022
112917,0.416
112932,0.22
112944,0.03
112946,0.056
112947,0.044
112948,0.138
112966,0.092
112967,0.024
112971,0.062
112973,0.184
112974,0.03
112978,0.102
112988,0.036
112992,0.248
113003,0.148
113004,0.132
113007,0.264
113020,0.158
113025,0.15
113032,0.004
113042,0.138
113047,0.038
113066,0.05
113067,0.156
113071,0.076
113087,0.208
113108,0.012
113109,0.042
113123,0.04
113128,0.434
113134,0.094
113151,0.078
113175,0.404
113181,0.018
113188,0.252
113191,0.054
113193,0.342
113201,0.114
113209,0.036
113222,0.052
113248,0.002
113272,0.07
113276,0.016
113287,0.008
113302,0.104
113308,0.088
113316,0.176
113318,0.058
113320,0.014
113322,0.154
113325,0.232
113326,0.096
113332,0.182
113346,0.148
113352,0.016
113361,0.016
113362,0.026
113365,0.094
113366,0.052
113368,0.006
113382,0.048
113385,0.11
113390,0.11
113391,0.044
113393,0.07
113396,0.14
113397,0.056
113402,0.062
113403,0.044
113405,0.09
113406,0.034
113410,0.47
113413,0.076
113418,0.036
113419,0.196
113435,0.406
113438,0.214
113447,0.014
113458,0.154
113466,0.06
113475,0.05
113482,0.108
113490,0.076
113505,0.066
113508,0.034
113520,0.018
113532,0.07
113535,0.046
113549,0.082
113557,0.102
113558,0.018
113561,0.098
113566,0.012
113569,0.058
113574,0.016
113576,0.148
113577,0.03
113585,0.022
113587,0.364
113599,0.1
113601,0.082
113602,0.124
113605,0.07
113609,0.172
113611,0.04
113616,0.032
113627,0.452
113631,0.078
113643,0.026
113652,0.082
113657,0.166
113659,0.008
113672,0.106
113680,0.044
113692,0.13
113694,0.074
113695,0.252
113701,0.058
113733,0.004
113738,0.222
113740,0.194
113742,0.022
113777,0.018
113783,0.064
113788,0.144
113789,0.08
113791,0.158
113795,0.126
113799,0.18
113805,0.0
113820,0.05
113822,0.0
113824,0.016
113829,0.026
113832,0.002
113833,0.198
113841,0.07
113849,0.134
113862,0.168
113863,0.126
113864,0.038
113870,0.006
113875,0.076
113882,0.008
113887,0.136
113894,0.054
113909,0.06
113930,0.086
113936,0.082
113939,0.086
113942,0.14
113943,0.094
113945,0.206
113947,0.018
113950,0.022
113951,0.052
113957,0.1
113966,0.182
113967,0.062
113977,0.09
113984,0.084
113986,0.036
113992,0.026
113998,0.026
113999,0.328
114003,0.1
